date,condition,quantity,price,card_name
7/21/24,NM Holofoil,1,$54.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/21/24,NM Holofoil,1,$59.59,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/21/24,NM Holofoil,1,$49.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/21/24,NM Holofoil,1,$59.59,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/21/24,NM Holofoil,1,$59.58,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/21/24,NM Holofoil,1,$59.59,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/20/24,NM Holofoil,1,$58.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/20/24,LP Holofoil,1,$58.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/20/24,NM Holofoil,1,$64.44,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/20/24,NM Holofoil,1,$59.59,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/20/24,NM Holofoil,1,$58.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/19/24,NM Holofoil,1,$59.59,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/19/24,NM Holofoil,1,$59.59,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/19/24,NM Holofoil,2,$59.59,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/18/24,NM Holofoil,3,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/18/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/18/24,NM Holofoil,1,$53.11,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/17/24,NM Holofoil,1,$61.45,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/16/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/16/24,NM Holofoil,1,$54.65,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/16/24,NM Holofoil,1,$54.20,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/16/24,NM Holofoil,1,$54.20,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/16/24,NM Holofoil,1,$54.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/16/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/16/24,NM Holofoil,1,$46.48,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/16/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/16/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/15/24,NM Holofoil,1,$59.95,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/15/24,NM Holofoil,1,$49.80,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/15/24,NM Holofoil,1,$46.70,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/15/24,LP Holofoil,1,$44.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/14/24,NM Holofoil,2,$46.70,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/14/24,NM Holofoil,1,$46.70,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/14/24,NM Holofoil,1,$47.20,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/14/24,NM Holofoil,1,$64.45,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/14/24,NM Holofoil,1,$51.74,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/14/24,NM Holofoil,3,$53.75,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/14/24,NM Holofoil,5,$60.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/14/24,NM Holofoil,2,$54.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/14/24,NM Holofoil,1,$53.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/13/24,NM Holofoil,1,$64.45,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/13/24,NM Holofoil,1,$54.19,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/13/24,NM Holofoil,1,$64.45,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/13/24,NM Holofoil,1,$60.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/13/24,NM Holofoil,1,$54.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/13/24,NM Holofoil,1,$47.10,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/12/24,NM Holofoil,1,$54.75,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/12/24,NM Holofoil,1,$47.10,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/12/24,NM Holofoil,1,$47.10,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/12/24,NM Holofoil,1,$45.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/12/24,LP Holofoil,1,$39.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/11/24,NM Holofoil,1,$54.75,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/11/24,NM Holofoil,1,$54.75,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/11/24,NM Holofoil,1,$47.20,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/11/24,NM Holofoil,1,$60.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/11/24,NM Holofoil,1,$60.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/11/24,NM Holofoil,1,$60.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/11/24,NM Holofoil,1,$47.20,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/11/24,NM Holofoil,1,$58.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/11/24,NM Holofoil,4,$61.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/10/24,NM Holofoil,1,$54.13,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/10/24,NM Holofoil,1,$47.20,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/10/24,NM Holofoil,1,$64.45,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/10/24,LP Holofoil,1,$57.69,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,NM Holofoil,1,$59.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,LP Holofoil,1,$58.43,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,NM Holofoil,1,$60.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,NM Holofoil,4,$61.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,NM Holofoil,1,$56.44,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/9/24,NM Holofoil,2,$60.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/8/24,NM Holofoil,1,$61.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/7/24,NM Holofoil,1,$64.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/7/24,NM Holofoil,1,$56.77,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/7/24,NM Holofoil,1,$57.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/7/24,NM Holofoil,1,$56.77,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/7/24,NM Holofoil,1,$56.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/7/24,NM Holofoil,1,$61.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/6/24,NM Holofoil,1,$45.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/6/24,NM Holofoil,3,$61.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/5/24,NM Holofoil,1,$61.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/5/24,NM Holofoil,1,$61.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/5/24,NM Holofoil,1,$60.70,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/5/24,NM Holofoil,2,$61.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/5/24,NM Holofoil,1,$61.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/5/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/4/24,NM Holofoil,1,$64.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/4/24,NM Holofoil,1,$63.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/4/24,LP Holofoil,1,$55.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/3/24,NM Holofoil,1,$63.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/3/24,NM Holofoil,1,$59.92,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/3/24,LP Holofoil,1,$60.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/3/24,NM Holofoil,1,$65.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/2/24,NM Holofoil,1,$65.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/2/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/2/24,NM Holofoil,1,$65.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/2/24,NM Holofoil,1,$65.45,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/2/24,NM Holofoil,2,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/2/24,NM Holofoil,1,$65.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/2/24,NM Holofoil,1,$65.49,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/2/24,NM Holofoil,1,$65.48,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/1/24,NM Holofoil,1,$65.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/1/24,NM Holofoil,1,$48.95,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
7/1/24,NM Holofoil,1,$65.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/30/24,NM Holofoil,1,$67.30,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/30/24,NM Holofoil,1,$66.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/30/24,NM Holofoil,1,$65.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/30/24,NM Holofoil,1,$65.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/30/24,NM Holofoil,1,$49.97,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/29/24,NM Holofoil,1,$58.76,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/29/24,NM Holofoil,1,$48.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/29/24,NM Holofoil,1,$58.76,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/28/24,NM Holofoil,1,$50.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/28/24,NM Holofoil,1,$55.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/28/24,NM Holofoil,1,$67.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/28/24,NM Holofoil,1,$48.28,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/28/24,NM Holofoil,1,$48.28,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/28/24,NM Holofoil,2,$48.28,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/27/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/27/24,NM Holofoil,1,$63.96,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/27/24,NM Holofoil,1,$74.95,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/26/24,NM Holofoil,1,$63.96,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/26/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/26/24,NM Holofoil,1,$73.95,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/26/24,MP Holofoil,1,$50.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/26/24,NM Holofoil,2,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/25/24,NM Holofoil,1,$67.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/25/24,NM Holofoil,1,$65.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/25/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/25/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/25/24,LP Holofoil,3,$61.16,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/25/24,NM Holofoil,1,$53.25,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/25/24,NM Holofoil,1,$66.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/25/24,LP Holofoil,1,$49.26,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/24/24,LP Holofoil,2,$58.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/24/24,NM Holofoil,1,$60.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/24/24,NM Holofoil,1,$47.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/24/24,NM Holofoil,1,$57.68,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/24/24,NM Holofoil,1,$47.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/24/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/23/24,NM Holofoil,1,$47.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/23/24,NM Holofoil,2,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/23/24,NM Holofoil,1,$46.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/23/24,NM Holofoil,1,$47.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/22/24,NM Holofoil,1,$61.85,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/22/24,NM Holofoil,1,$56.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/22/24,NM Holofoil,1,$73.94,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/22/24,NM Holofoil,1,$46.06,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/22/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/21/24,NM Holofoil,1,$46.06,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/21/24,NM Holofoil,1,$75.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/21/24,NM Holofoil,1,$68.85,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/21/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/21/24,NM Holofoil,2,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/21/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/21/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/20/24,LP Holofoil,1,$57.06,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/20/24,LP Holofoil,1,$56.07,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/20/24,NM Holofoil,2,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/20/24,NM Holofoil,1,$61.76,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/20/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,NM Holofoil,1,$60.53,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,NM Holofoil,1,$69.97,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,NM Holofoil,1,$63.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,NM Holofoil,2,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,NM Holofoil,1,$63.98,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,LP Holofoil,1,$50.22,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,NM Holofoil,1,$64.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/19/24,NM Holofoil,1,$64.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/18/24,NM Holofoil,1,$65.66,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/18/24,NM Holofoil,2,$66.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/18/24,NM Holofoil,4,$66.78,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/18/24,NM Holofoil,3,$66.78,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/18/24,NM Holofoil,2,$66.75,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/18/24,NM Holofoil,1,$66.78,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/17/24,LP Holofoil,1,$58.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/17/24,LP Holofoil,1,$64.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/17/24,NM Holofoil,1,$67.36,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/17/24,NM Holofoil,1,$75.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/17/24,NM Holofoil,1,$66.97,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/17/24,NM Holofoil,6,$65.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/17/24,NM Holofoil,1,$63.55,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/16/24,NM Holofoil,1,$67.47,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/16/24,NM Holofoil,1,$73.94,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/16/24,NM Holofoil,1,$67.47,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/16/24,LP Holofoil,1,$69.10,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/15/24,NM Holofoil,1,$67.47,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/15/24,NM Holofoil,1,$67.47,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/15/24,NM Holofoil,1,$67.48,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/15/24,NM Holofoil,1,$67.48,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/15/24,NM Holofoil,1,$67.78,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/15/24,NM Holofoil,1,$47.49,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/14/24,NM Holofoil,1,$67.79,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/14/24,DMG Holofoil,1,$39.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/14/24,NM Holofoil,1,$68.96,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/14/24,NM Holofoil,1,$73.93,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/14/24,NM Holofoil,1,$72.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/14/24,NM Holofoil,1,$68.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/14/24,NM Holofoil,2,$67.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/14/24,NM Holofoil,1,$73.94,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/14/24,NM Holofoil,1,$73.94,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/13/24,NM Holofoil,1,$68.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/13/24,NM Holofoil,1,$68.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/13/24,NM Holofoil,1,$68.95,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/13/24,NM Holofoil,1,$68.95,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/12/24,NM Holofoil,1,$67.50,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/12/24,NM Holofoil,1,$68.95,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/12/24,NM Holofoil,1,$64.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/12/24,NM Holofoil,1,$71.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/11/24,NM Holofoil,2,$69.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/11/24,NM Holofoil,1,$69.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/11/24,NM Holofoil,1,$67.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/11/24,NM Holofoil,1,$69.07,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/11/24,NM Holofoil,1,$69.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/10/24,NM Holofoil,1,$69.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/10/24,NM Holofoil,1,$73.85,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/10/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/10/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/10/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/10/24,NM Holofoil,1,$69.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/10/24,NM Holofoil,1,$69.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,NM Holofoil,1,$69.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,NM Holofoil,1,$69.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,LP Holofoil,1,$65.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,NM Holofoil,1,$66.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,NM Holofoil,1,$74.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/9/24,NM Holofoil,1,$70.79,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,NM Holofoil,1,$69.08,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,NM Holofoil,1,$71.24,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,NM Holofoil,1,$67.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,NM Holofoil,1,$73.94,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,NM Holofoil,1,$73.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,NM Holofoil,2,$72.60,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,LP Holofoil,1,$65.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/8/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/7/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/7/24,NM Holofoil,1,$71.20,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/7/24,LP Holofoil,1,$68.66,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/7/24,NM Holofoil,1,$74.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/7/24,NM Holofoil,1,$69.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/6/24,NM Holofoil,1,$74.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/6/24,NM Holofoil,1,$68.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/6/24,NM Holofoil,1,$68.00,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/6/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/6/24,NM Holofoil,1,$69.07,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/6/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
6/6/24,NM Holofoil,1,$68.99,Roaring Moon ex - 251/182 - SV04: Paradox Rift (PAR)
